Date,RSI Dip (30/50),Drawdown Dip (3/5/10%),VIX Spike (25/35),Bollinger Band Dip,Losing Streak (3+),Composite Dip,Trend-Filtered Dip,DCA + Dip,Best Blend (TF+VIX+DD),SPY_BH
2014-01-30,0.9799879106964932,0.9799879106964932,0.982169549005573,0.9799879106964932,0.9810303492910529,0.9805091466821942,0.9865781241575323,0.9799879106964932,0.983284588803526,0.9798272215650429
2014-01-31,0.9742469768290397,0.9742469768290397,0.9764158347342814,0.9742469768290397,0.9752833086431312,0.974765159326743,0.982243468823489,0.9742469768290397,0.978100367077897,0.9740872290415252
2014-02-03,0.952321106323898,0.952321106323898,0.9544411530973576,0.9456556629444409,0.9533341150200363,0.9506046306907148,0.9645440670212578,0.952321106323898,0.9578429130977938,0.9521649537328642
2014-02-04,0.9589919393375508,0.9589919393375508,0.9611268366461009,0.9542670486065198,0.9600120439720322,0.957929321052355,0.9699492290933206,0.9589919393375508,0.9640156643656417,0.9588346929265308
2014-02-05,0.9570432995071165,0.957788745311195,0.9599209640824361,0.9527106028482875,0.9588075700769392,0.9564583501910062,0.9689756758689884,0.9573414778287479,0.9629029271112274,0.9576316961885303
2014-02-06,0.9759742504636761,0.970419209557044,0.9725795461288819,0.9690431505465891,0.9714514696756669,0.971593854408032,0.9791980658806264,0.9737534137340004,0.9745850001867657,0.9702600894105357
2014-02-07,0.9879256822946941,0.982448179224078,0.9846352945558965,0.9809678491944219,0.9834932348701731,0.983579088921524,0.9882867198337998,0.9857360751970393,0.985451699263605,0.9822870866811075
2014-02-10,0.989739917662621,0.9842523556574344,0.9864434874269868,0.9827693071367581,0.985299330452863,0.985385342167345,0.9895423243992985,0.9875462895513316,0.9870383156223882,0.9840909672827084
2014-02-11,1.0005716640195776,0.9950240459545135,0.9972391575425404,0.9935247669018314,0.9960824788766922,0.9961694319062191,0.9971230331221269,0.9983540287697673,0.9965442339651666,0.9948608913400827
2014-02-12,1.0010667083151694,0.9955163455025015,0.997653296317659,0.994016324664329,0.9965753020964963,0.9966622981470308,0.9974683697542848,0.9988479758649089,0.9969543589937221,0.9953531101654557
2014-02-13,1.0062350078431161,1.0006559896598657,1.0022889054292456,0.9991482245256084,1.0017204134268465,1.0018078586199237,1.0010731751915303,1.0040048205379695,1.0013293670677568,1.0004919115726731
2014-02-14,1.0117884448286611,1.0061786359000278,1.00726739793925,1.0046625493710695,1.0072489342492579,1.0073368620546133,1.0049406392800473,1.0095459490622023,1.006026775301098,1.006013652261636
2014-02-18,1.0129979350739455,1.007381420188932,1.008351075153182,1.0058635213326268,1.008452997971051,1.0085410308851603,1.005781552352892,1.0107527586317304,1.0070489876428426,1.0072162393293698
2014-02-19,1.0062898067539057,1.0007104847409163,1.0023414542520734,0.9992026374947403,1.0017749664757303,1.0018624164310161,1.0011193136285517,1.0040594979941941,1.0013805636907205,1.0005463977181366
2014-02-20,1.012228381197049,1.0066161330638763,1.0082266574252818,1.0050993873243832,1.007686896790203,1.0077748628275025,1.0052549563344444,1.0099849103695993,1.0065720016979816,1.0064510776888451
2014-02-21,1.011073483851611,1.005467638987297,1.007161112188269,1.0039526237719236,1.0065371810306438,1.006625046703495,1.004452097600697,1.008832572701949,1.0055867653836321,1.0053027719314416
2014-02-24,1.0166821317698314,1.0110451900459612,1.0121893628039431,1.0095217707065856,1.012120665075239,1.0122090181583834,1.0083524399391088,1.0144287897910997,1.0103282454808626,1.0108794084361348
2014-02-25,1.0163209620538234,1.0106620855288004,1.0118441785442909,1.0091392434423865,1.0117371530398527,1.011833460925173,1.0080849810115515,1.014044403162754,1.0100028375557777,1.0104963667368225
2014-02-26,1.0163593943054432,1.010716683044214,1.0118933737807925,1.0091937586915356,1.0117918086320614,1.0118826556405904,1.008123101818945,1.014099183396152,1.0100492151723308,1.0105509552998528
2014-02-27,1.0200928864401015,1.0160206319196332,1.0166724852081108,1.0144897157003483,1.0171013994556628,1.0166617164467784,1.011826338776754,1.0194208826552726,1.0145545944398187,1.0158540344839944
2014-02-28,1.021899007861324,1.0185905052154967,1.0189868550638639,1.0170557167709966,1.0196740063925003,1.0189760617883472,1.0136178238947409,1.0219993563803895,1.0167358348358355,1.0184234863963864
2014-03-03,1.0168686003128478,1.0114274750882188,1.0125376194247389,1.009903479730647,1.0125033567640254,1.0125268944605814,1.0086281813631748,1.0148123542020584,1.0106583454303746,1.0112616307949136
2014-03-04,1.0289717484660326,1.025643828140133,1.026739200238824,1.0240984119129621,1.0267348321199328,1.025335520036487,1.018552086214764,1.0290762842060581,1.0231501267925656,1.0254756527839652
2014-03-05,1.0297643780012378,1.0265733175488807,1.0275458319432593,1.0248412030288219,1.027665310250707,1.0261099685076154,1.0191982299786064,1.0300088842770765,1.0239290635101825,1.0264049897838474
2014-03-06,1.0317690024555182,1.0289243910456385,1.0296638026305927,1.026836243623772,1.0300188846454095,1.0281074789863172,1.020832158051583,1.032367825959908,1.0259223284589518,1.0287556777738514
2014-03-07,1.0321419031407504,1.029361888209487,1.03005783303512,1.0272073615173676,1.0304568471863547,1.0284790563282358,1.021135997502236,1.032806787267305,1.0262931160464515,1.0291931032010606
2014-03-10,1.0316760470879645,1.0288152984491743,1.0295655696596597,1.0267437326642292,1.029909676004317,1.0280148534971172,1.0207564422257485,1.0322583682702855,1.0258298998369477,1.0286466030653574
2014-03-11,1.0273416514681284,1.0237301493728608,1.0249855979464613,1.0224300592489013,1.0248191177228505,1.0236958397032994,1.0172247207583434,1.0271562010534496,1.021520065720802,1.0235622878036037
2014-03-12,1.0275749463762496,1.024003649121743,1.0252320495855345,1.022657202313037,1.0250929084005194,1.0239266257901434,1.0174149539893351,1.027430616106306,1.0217520386282917,1.0238357427065887
2014-03-13,1.01600597147435,1.0125209619119333,1.0148852338708994,1.0111896135138259,1.013598006758076,1.0124140844843654,1.0094287906758708,1.015909500527617,1.0120132157107422,1.0123549383190202
2014-03-14,1.0131529145724842,1.0096776913015504,1.012004877566901,1.0083500814766824,1.0107517116868947,1.009571113997595,1.0074445794592768,1.013056714526817,1.0095032841651508,1.0095121339212099
2014-03-17,1.022315752936137,1.0188091001458768,1.0211573332159938,1.0174694835705367,1.0198928338479856,1.0187015589690493,1.013822428445748,1.0222186828683277,1.0175375359082561,1.0186420454836411
2014-03-18,1.0296123917425513,1.0260807106978045,1.0284457039601582,1.0247315327924533,1.0271721794009283,1.0259724019605418,1.0188876416512327,1.0295146288504147,1.023928566652082,1.0259124637057746
2014-03-19,1.0241261391887062,1.0208712570745013,1.023482818279032,1.0192712877197678,1.0216989294306753,1.020505544961177,1.0150872673748113,1.02402889722262,1.0193590115918374,1.0204459260852419
2014-03-20,1.030106694103796,1.0265347271896739,1.029428911930129,1.0252234919222807,1.027665310250707,1.026464956814124,1.019236707018708,1.030008884277076,1.0244989371164983,1.0264049897838474
2014-03-21,1.0261111604406004,1.0227521322620976,1.0258044148230774,1.0212468990142634,1.0236792461224882,1.0224835485653312,1.016469346882251,1.0260137299944412,1.0211716082085767,1.0224238141325996
2014-03-24,1.0218678074817173,1.0187341432456483,1.021531556239465,1.0170236615934545,1.0194459500377677,1.0182551971366702,1.0135269105616107,1.0217707799468487,1.017509586617703,1.0181957097281322
2014-03-25,1.0267175005589166,1.0235536832209426,1.0263796534983893,1.0218503647881982,1.0242841491964838,1.0230877450887832,1.0168939861109163,1.0266200125400593,1.021754536053778,1.0230279753583331
2014-03-26,1.0193329789247079,1.0165446519100754,1.0197049795638389,1.0145008493454453,1.0169171291006922,1.0157293299617505,1.0117742789419713,1.0192361920747544,1.0156044724838447,1.0156699901167046
2014-03-27,1.017183909727597,1.0143862131989563,1.0177701114232733,1.012361967772055,1.0147731532622275,1.0135878583712545,1.010281085758211,1.017087326934259,1.0137798751642513,1.0135286436329556
2014-03-28,1.0221985758324108,1.0193870867989736,1.0222859118683003,1.0173528619427548,1.0197759344575197,1.0185847961216623,1.014001408186293,1.0221015168907035,1.0181219518987767,1.0185252894576473
2014-03-31,1.030574785797102,1.0277402585565938,1.0298251449290619,1.0256893646353675,1.0281322925526182,1.0269313936623694,1.0198025260589758,1.0304769315245323,1.0252072272917667,1.0268713993824217
2014-04-01,1.0374085750437978,1.0341990861494443,1.0359710814380314,1.0324907584275453,1.0349498855132226,1.0337410234066837,1.0245361765835823,1.0373100718950041,1.0308791081179975,1.0336806313018805
2014-04-02,1.0408801009220845,1.0374868326828492,1.0390911254153,1.0353811051400839,1.0384131837707462,1.037011807631037,1.0269360918677515,1.0407812681478779,1.033759587608337,1.0371396821982901
2014-04-03,1.0395025504447706,1.0361824260021106,1.0378534608398426,1.0343223390743375,1.0370388981295036,1.0357079981876143,1.0259847244512843,1.0394038484705814,1.0326172016888793,1.035767081969899
2014-04-04,1.0272131391502914,1.0245447745085068,1.0268105372468395,1.0238973659396335,1.0247786131094871,1.024075675124049,1.0174940057140693,1.0271156040699747,1.0224235133626132,1.0235218328647724
2014-04-07,1.0158610418986884,1.013206798130706,1.0165976540873667,1.0125358370940276,1.0134534206698687,1.0127428899666537,1.009622724354934,1.0157645847131873,1.0128146218703564,1.0122105295500279
2014-04-08,1.0200495066352997,1.017384319238252,1.0207586579969212,1.0167105917832093,1.0184068590036524,1.017305676900566,1.0127296378082664,1.0199526517502084,1.016557743375167,1.0163839429738983
2014-04-09,1.0310155361662048,1.028321696705202,1.0306043231655975,1.0276407263515357,1.029294124860089,1.0282116897537361,1.0203355830242007,1.0309176400438764,1.025831712676421,1.027310565908264
2014-04-10,1.0093581237896192,1.00778548732597,1.0111204261370448,1.0060542049026664,1.0076728722824768,1.0066131747030058,1.0053324338026473,1.0092622840637435,1.007834080995386,1.0057309797776508
2014-04-11,1.0002655916882022,0.9968158649015684,1.0019816851945291,0.9941820595003712,0.998595521317533,0.9966083908480805,0.9980572596278342,1.0001706153088075,0.9988930131058489,0.9966711218308157
2014-04-14,1.008146163061518,1.006239936229847,1.0098757767743505,1.004364494611592,1.0064629350766474,1.0052453248610513,1.0043477980884274,1.008050438412721,1.0066053754969069,1.0045233742491504
2014-04-15,1.0150897287527574,1.0145564601876147,1.016831255109684,1.013357270096287,1.013394907603607,1.0128612697757906,1.0098817217740172,1.0149933448043353,1.013399670004876,1.0114419881298031
2014-04-16,1.0257254010807013,1.0251256717699426,1.027485174399604,1.0238835883154005,1.0240128223265963,1.0234432074337068,1.0172581988764378,1.025628007262842,1.0227130768815862,1.0220394410049203
2014-04-17,1.0271580453541531,1.026557478393511,1.028745941799342,1.0253136601045323,1.0254430746185859,1.0248726641370196,1.0182527714903116,1.0270605155050567,1.0239180438461373,1.0234669370490417
2014-04-21,1.0307404783332474,1.0301378167671105,1.0319751157956054,1.0288896603962965,1.0290195262710975,1.0284471263611956,1.0207387332449784,1.03064260832798,1.0269535067109241,1.0270364964998786
2014-04-22,1.035424581661234,1.0345696610594877,1.0361958584154185,1.033565352855941,1.033695808894017,1.0331208077664669,1.0239857891805233,1.0353262668949166,1.0308457417356338,1.0317037674301885
2014-04-23,1.0329995295487682,1.0322677637343158,1.0340116857582342,1.0311446552148889,1.0312748057138685,1.0307011512876851,1.022307006136719,1.0329014450439646,1.0288297777877085,1.0292874297799548
2014-04-24,1.0350938133105403,1.0342559239182003,1.0358983879675963,1.0332351784394231,1.0333655928030696,1.0327907753607228,1.0237578302957613,1.0349955299510618,1.0305714459092694,1.0313741877006732
2014-04-25,1.0266073129666402,1.0262002747740486,1.028254600784815,1.0247639166229592,1.024893261748699,1.024323157104709,1.0178823388697604,1.0265098354102236,1.0235161781424806,1.0229181837268717
2014-04-28,1.0298587720211747,1.0294350516577078,1.031185609478085,1.0280095372934717,1.0281392920796288,1.027567381806667,1.0201390166605346,1.0297609857349452,1.0262669908399082,1.02615795861306
2014-04-29,1.034653062941437,1.034227370036932,1.0355060304377772,1.0327952194903776,1.0329255783226525,1.0323510056416954,1.0234633465108962,1.0345548214317177,1.0303279254575244,1.0309350211748307
2014-04-30,1.0377390350336917,1.0371423239197475,1.038285694987348,1.0358756503502644,1.0360063979927916,1.035430111582545,1.025600164741598,1.037640500507339,1.0328893039940346,1.034009903778695
2014-05-01,1.0378492226259677,1.0372469419413106,1.0383849160605336,1.0359856400875258,1.0361164016128959,1.035540054012302,1.0256763938187388,1.037750677637175,1.032980880653175,1.0341196954101557
2014-05-02,1.036537767314012,1.0358342157838942,1.0370450755697702,1.0345003682250296,1.0346309422802198,1.0341728180794834,1.024647049626916,1.0362628752756957,1.0317442757139454,1.0326370987151705
2014-05-05,1.038224536259425,1.0377181485440015,1.0388319403276352,1.0364809017123027,1.0366117257493168,1.0359547338377284,1.0260202182595501,1.0382467830529571,1.0333936153045178,1.0346140650044284
2014-05-06,1.0305432582478602,1.0291373780274147,1.0306940642244573,1.0274592808000642,1.027588966133156,1.0278393968470183,1.019768819117032,1.0292097917542455,1.025882999973133,1.025608693203057
2014-05-07,1.036565814909697,1.035182592762193,1.0361569015169734,1.0335100501802097,1.0336404992380128,1.0338615695714761,1.023972654969792,1.0352708699984785,1.0310136470822087,1.0316485643617581
2014-05-08,1.0354626654858847,1.0341204715401822,1.0351644586974227,1.0324101528075957,1.0325404630369706,1.0327612980996894,1.0232098318285527,1.0341690987001186,1.0300928116084946,1.0305506480471518
2014-05-09,1.0370072804906816,1.0355859537326675,1.0365542118462023,1.033950214333989,1.0340807189490642,1.034301883434719,1.0242782679184137,1.035711784072169,1.0313758765448358,1.0320879357227337
2014-05-12,1.0471035674560807,1.0451642802350722,1.04563690015263,1.0440167377502105,1.0441485129562151,1.0443718306959076,1.0312589181644785,1.0457954581043225,1.0397604953968582,1.0421363280229812
2014-05-13,1.0480417589949702,1.0460539114990608,1.0464800898338298,1.0447648689087843,1.0450840568036872,1.0452451218589196,1.0319057146180937,1.0467324775937952,1.0405383916166708,1.0430700689782297
2014-05-14,1.0430762488133267,1.041345624125642,1.0420177897902265,1.0405573819770422,1.0401325598998727,1.0405404748466796,1.0284833730921776,1.041773170647922,1.036421874994531,1.038128114134135
2014-05-15,1.0339176388581681,1.0326593804400135,1.0337834051395416,1.0313740635576398,1.0309997966636077,1.0313885218534395,1.0221620378598173,1.0326260022193745,1.0288232230261398,1.029012950701303
2014-05-16,1.0375041093543163,1.0362259963779767,1.0370108095171586,1.0349517108579867,1.034576145700802,1.0349662193069604,1.0246440225917741,1.0362079922651244,1.03185207238901,1.0325824077345733
2014-05-19,1.0413109010180372,1.0400280984122499,1.0404352930082013,1.0387491373064466,1.038372194132253,1.0387636989895639,1.0272757465549092,1.040010028239026,1.0350702177025137,1.036371140778065
2014-05-20,1.0347455154546765,1.0337830652792528,1.0345314145785371,1.0321999034672946,1.0318253368909756,1.032214373340114,1.0227419200631285,1.0334528445790112,1.0296163177118862,1.0298369000250909
2014-05-21,1.0434626598288506,1.0424765948103292,1.042375221204636,1.0408956025035732,1.0405178804161892,1.0409101942768682,1.0287731346845852,1.0421590989338683,1.036984528160734,1.0385126920969472
2014-05-22,1.0460004180322682,1.0448695496988505,1.0446568233485753,1.0434271174833119,1.0430484767551726,1.0434417447445967,1.030524557417528,1.0446936868059629,1.0390857342631095,1.041038411708375
2014-05-23,1.0501935178057833,1.0488486878395553,1.0484257656859615,1.046935529823485,1.0472297430876232,1.0473997938022224,1.0334163006230483,1.0488815482886373,1.0425638273100895,1.0452116202971122
2014-05-27,1.0566486913324926,1.0549732497988988,1.0542256426794556,1.0524054054620693,1.0536666993241137,1.053515895207239,1.0378627354971206,1.0553286575959897,1.0479147381695806,1.0516361718361922
2014-05-28,1.0558761780186345,1.054240525816441,1.0535319750335153,1.0517967750065735,1.0528963661374324,1.052784183419792,1.0373315902343725,1.0545571093556176,1.0472750213382345,1.0508673231632677
2014-05-29,1.0613382083467233,1.0594214164859506,1.058436888457207,1.056390009599475,1.0583429819470331,1.0579579171355045,1.0410878598679425,1.060012316162926,1.0517986644695496,1.0563034427665021
2014-05-30,1.0630487073880113,1.0610434558489166,1.0599721292898265,1.0576352111301353,1.060048653750552,1.0595777157909323,1.0422623637542034,1.0617206783384239,1.0532140935902583,1.0580058275595416
2014-06-02,1.0642622746599348,1.06219417003821,1.0610611788589437,1.0585407515834615,1.061258796187016,1.0607268403677803,1.043095250186625,1.0629327295437931,1.0542180476249432,1.0592136379231754
2014-06-03,1.0637103912308392,1.0616708995943172,1.0605659777358458,1.058042416354337,1.060708470240543,1.0602042927768927,1.0427166152410134,1.062381535563093,1.0537615740845696,1.0586643725131721
2014-06-04,1.065862355853112,1.0637113462454877,1.0624970206533917,1.0598618395615225,1.0628543617551134,1.0622419207269287,1.0441932601059005,1.0645308118122816,1.0555416583394317,1.0608061286671875
2014-06-05,1.0717229817897989,1.0703017372747088,1.0687334214276423,1.0657371655447732,1.0697860264361212,1.068098573391797,1.0489602333255326,1.071473409872376,1.0612897758754996,1.0677244352951405
2014-06-06,1.0752630784924933,1.0751651478006898,1.0733341116827948,1.0700700801682421,1.074902939231361,1.07244108867378,1.0524723437241303,1.0765983936216963,1.0655284648544452,1.0728314872566929
2014-06-09,1.0760331462608557,1.0762101445892116,1.074322422648018,1.0710006464651822,1.0760026675864514,1.0733737168736235,1.0532260895238383,1.077699856588536,1.0664387295605526,1.0739290963185992
2014-06-10,1.076110438307117,1.0763150581922687,1.0744216401446578,1.0710940621440446,1.0761130816678248,1.0734673395383396,1.053301743326807,1.0778104448270656,1.0665301058460743,1.0740392976203266
2014-06-11,1.0734916402742385,1.0727602993470622,1.0710598981579904,1.067928916787939,1.0723719324311085,1.0702951810092658,1.0507384520183507,1.0740633946409084,1.063434064751422,1.0703053579749986
2014-06-12,1.0681711919804475,1.0655446101542743,1.0642348174926177,1.0603196053054336,1.0647792198763026,1.0634589188987584,1.0455307732675096,1.0664587060300648,1.0571469908762738,1.0627272773826153
2014-06-13,1.0708915645640529,1.0687776067793657,1.0671553049568427,1.0635526534014483,1.0680258658991362,1.0663772771316524,1.0477623418259394,1.0697104730178266,1.0598821019504066,1.0659676667742037
2014-06-16,1.0716415088035112,1.0695980935213663,1.0679465931529566,1.0644288943516467,1.0689057922446528,1.0671679884255747,1.0483666039533792,1.0705917872793411,1.0606064685525027,1.0668458974083221
2014-06-17,1.074571910134397,1.0724223917753735,1.0706181128229846,1.067387472104544,1.0718768135253223,1.0701021644447275,1.0504063568100117,1.073567494779473,1.0630680095821006,1.0698111932158592
2014-06-18,1.081227583012761,1.0799001415511402,1.0776903781552807,1.0752218325908196,1.0797441246691197,1.0771389184717615,1.0558031631151013,1.0814472151062136,1.0695832279248647,1.0776633432166274
2014-06-19,1.0822578793328006,1.081050235477454,1.0787777112868175,1.0761980210790538,1.0809545749515352,1.0781491616401688,1.056631690953724,1.0826595746431027,1.070584442506874,1.0788714608329608
2014-06-20,1.084125741865965,1.0831355170707768,1.0807490883672544,1.0780554249383618,1.0831494139724396,1.0800099329615398,1.058133507555308,1.0848578756039815,1.0723995511811615,1.0810620701662739
2014-06-23,1.0838433210584593,1.0828201585931319,1.080450985951515,1.0777745854823009,1.0828174534210988,1.0797285843452284,1.0579065019320577,1.0845253914481798,1.0721251151012459,1.0807307493381253
2014-06-24,1.0782939116922072,1.0766237325722834,1.0745935316234527,1.072256248778853,1.0762949160100121,1.074200242930416,1.053445764528779,1.0779925659782499,1.0667325763259574,1.07422078154845
2014-06-25,1.0831181827056606,1.0812457169607843,1.078963996672461,1.0770535073777263,1.0811586768175683,1.0790061989303728,1.0567781186097374,1.082863998440905,1.0707577345204726,1.0790751693730496
2014-06-26,1.0823430609143532,1.0805106242683724,1.078269062668684,1.0762827257056033,1.0803849573254174,1.0782340198356986,1.0562487283428457,1.0820890585538123,1.0701178939181089,1.0783029409204254
2014-06-27,1.0844474034963247,1.082506365146731,1.0801558422183506,1.0783752854971629,1.0824854928697585,1.0803303734256167,1.0576862544651355,1.0841929072923784,1.0718551730694617,1.080399428509977
2014-06-30,1.0838942297086556,1.0819817906611073,1.0796599560122258,1.0778252090810232,1.081933319847575,1.0797792997242317,1.0573085883683169,1.083639863322558,1.0713986363820698,1.0798483195837738
2014-07-01,1.091148506144386,1.0888611936998083,1.0861632996102866,1.0850388668363322,1.089174472325443,1.08700603579781,1.062262029393619,1.090892437337489,1.077386125837134,1.0870755175927762
2014-07-02,1.0922562929379045,1.0899113850728295,1.0871557526237154,1.0859263864804252,1.090280254984252,1.0880381328064772,1.0630169512842274,1.0919999641575568,1.0782994609936472,1.0881791692911156
2014-07-03,1.095918307171718,1.0950037168559685,1.0919678695886619,1.0904660243364503,1.0956424183877467,1.0925539575235133,1.0666766061272723,1.0973705853511944,1.0827276664306422,1.093530999236988
2014-07-07,1.093247543226706,1.0913821335341873,1.088546408131555,1.087586013916222,1.0918280018145057,1.0893208428915153,1.0640771045020239,1.093550152263262,1.0795801718387332,1.089723933449064
2014-07-08,1.0872228763770806,1.084715061747172,1.0822466460986098,1.0816088604036658,1.0848071644227977,1.0833668347338796,1.059287431936956,1.0865182408395226,1.0737835354188592,1.0827166259556826
2014-07-09,1.0920496743439418,1.089336314455894,1.086614712184443,1.0864107345747946,1.0896720539988434,1.0881765135484789,1.062612743188828,1.0913908038510844,1.0778044389925607,1.0875721403735155
2014-07-10,1.0877283703307643,1.0852412757199712,1.0827448943875326,1.0821117441739252,1.0853601583675192,1.0838705358576128,1.0596693689324803,1.0870721070267297,1.0742432184435826,1.083268554222419
2014-07-11,1.0892242696209995,1.0866591306858302,1.0840850355724818,1.0835999191946546,1.0868528007724036,1.085361129657978,1.0606894867211443,1.0885671037903437,1.0754768088871047,1.0847583201470703
2014-07-14,1.094708890887796,1.0918572503448718,1.088997904672311,1.0890562199100087,1.0923254808725888,1.090826298677713,1.064428143850822,1.0940484159996842,1.079998666252914,1.0902204538122366
2014-07-15,1.0926592023992991,1.0899151186119926,1.0871628087495453,1.0870171152531851,1.0902802549842519,1.0887838797972598,1.0630330494179454,1.0919999641575564,1.0783101746259456,1.0881791692911156
2014-07-16,1.0967031490368568,1.0937472198206617,1.0907840527181496,1.0910401804491248,1.094315397104922,1.092813483812917,1.0657870593063505,1.096041470945374,1.0816425266018548,1.0922065352649273
2014-07-17,1.0842385214091277,1.081937739530023,1.079626434226579,1.0804508584671166,1.0818779075762537,1.0809976931166012,1.0573077846863577,1.083584363648946,1.0713774912890377,1.0797930140977767
2014-07-18,1.0953184189431533,1.0929778961719454,1.0895559239348382,1.0914434293610373,1.0929336818579973,1.0920282574693598,1.0648710682069606,1.0946575763061563,1.0806788695113443,1.0908274827298365
2014-07-21,1.0932683190977774,1.091018068353535,1.0877205411335447,1.089400582306636,1.0908880455083914,1.089984315796267,1.0634758899810088,1.092608713355335,1.0789850527055862,1.0887857885384489
2014-07-22,1.0980330658264432,1.0955352609285227,1.0919870524003406,1.0941484724357817,1.0956424183877467,1.0947347499872744,1.0667203225009128,1.0973705853511941,1.0829116373258878,1.0935309992369877
2014-07-23,1.100470561012553,1.097845613783499,1.094168718817977,1.0961637768506298,1.0980746066374762,1.0970269936391552,1.0683779118872077,1.0998066099140416,1.084918916803684,1.0959585004019874
2014-07-24,1.1005258885127691,1.097898049534901,1.0942182284186466,1.0962106211763092,1.0981298136781628,1.0970793902912868,1.0684155116893939,1.0998619040333062,1.084964462398328,1.096013601052851
2014-07-25,1.0953736436041495,1.0930151042900902,1.089607785066408,1.0918483850825644,1.0929887862833665,1.0922000860660246,1.0649141702793508,1.0947127676482473,1.0807231699011495,1.090882480963133
2014-07-28,1.095816674962759,1.0934350778497872,1.0900044144523435,1.092240857448936,1.0934308530701287,1.092625450856301,1.065215668550823,1.0951555317110584,1.0810881533062429,1.0913236958403087
2014-07-29,1.0911075642519685,1.0889711455091065,1.0857886944125177,1.0875471132870755,1.0887319950774117,1.0879300539609356,1.0620113433748337,1.090449262165984,1.077208896062005,1.0866338930453334
2014-07-30,1.091274060948716,1.0891290076661428,1.0859378109737234,1.0877130666796209,1.0888981292760578,1.0880960657880105,1.0621247831221707,1.090615658409645,1.0773461498887855,1.0867997070857576
2014-07-31,1.0697234854183628,1.0686962035770193,1.066637135654199,1.0662328139753163,1.0673944738520271,1.0666082495838403,1.0474423299911906,1.0690780850701762,1.0595810857410135,1.0653374914865381
